Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Great Western Road",
Latitude,,55.872038,,
Longitude,,-4.270936,,
Site Type,,Urban Traffic,,
Zone,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,
Date,Time,"Nitrogen dioxide",Status
2022-12-19,07:00:00,35.36291,V ugm-3
2022-12-19,08:00:00,45.92842,V ugm-3
2022-12-19,09:00:00,49.44495,V ugm-3
2022-12-19,10:00:00,54.50663,V ugm-3
2022-12-19,11:00:00,35.88391,V ugm-3
2022-12-19,12:00:00,26.52689,V ugm-3
2022-12-19,13:00:00,25.39047,V ugm-3
2022-12-19,14:00:00,25.06417,V ugm-3
2022-12-19,15:00:00,40.35501,V ugm-3
2022-12-19,16:00:00,33.0166,V ugm-3
2022-12-19,17:00:00,17.41691,V ugm-3
2022-12-19,18:00:00,9.97852,V ugm-3
2022-12-19,19:00:00,14.50624,V ugm-3
2022-12-19,20:00:00,9.77923,V ugm-3
2022-12-19,21:00:00,12.77026,V ugm-3
2022-12-19,22:00:00,14.2238,V ugm-3
2022-12-19,23:00:00,11.03737,V ugm-3
2022-12-19,24:00:00,15.61444,V ugm-3
2022-12-20,01:00:00,23.69241,V ugm-3
2022-12-20,02:00:00,8.51317,V ugm-3
2022-12-20,03:00:00,3.21375,V ugm-3
2022-12-20,04:00:00,2.76249,V ugm-3
2022-12-20,05:00:00,3.03325,V ugm-3
2022-12-20,06:00:00,3.12465,V ugm-3
2022-12-20,07:00:00,7.5086,V ugm-3
2022-12-20,08:00:00,13.06429,V ugm-3
2022-12-20,09:00:00,19.39846,V ugm-3
2022-12-20,10:00:00,17.71399,V ugm-3
2022-12-20,11:00:00,16.76731,V ugm-3
2022-12-20,12:00:00,12.78969,V ugm-3
2022-12-20,13:00:00,13.15454,V ugm-3
2022-12-20,14:00:00,13.27742,V ugm-3
2022-12-20,15:00:00,15.2745,V ugm-3
2022-12-20,16:00:00,16.05683,V ugm-3
2022-12-20,17:00:00,15.63743,V ugm-3
2022-12-20,18:00:00,16.00036,V ugm-3
2022-12-20,19:00:00,11.66134,V ugm-3
2022-12-20,20:00:00,12.61457,V ugm-3
2022-12-20,21:00:00,10.71005,V ugm-3
2022-12-20,22:00:00,8.67649,V ugm-3
2022-12-20,23:00:00,13.71028,V ugm-3
2022-12-20,24:00:00,8.94686,V ugm-3
2022-12-21,01:00:00,4.9442,V ugm-3
2022-12-21,02:00:00,4.04067,V ugm-3
2022-12-21,03:00:00,4.65968,V ugm-3
2022-12-21,04:00:00,3.21086,V ugm-3
2022-12-21,05:00:00,2.80523,V ugm-3
2022-12-21,06:00:00,3.30141,V ugm-3
2022-12-21,07:00:00,6.50931,V ugm-3
2022-12-21,08:00:00,13.87293,V ugm-3
2022-12-21,09:00:00,16.59585,V ugm-3
2022-12-21,10:00:00,18.32965,V ugm-3
2022-12-21,11:00:00,15.09463,V ugm-3
2022-12-21,12:00:00,15.13361,V ugm-3
2022-12-21,13:00:00,21.32599,V ugm-3
2022-12-21,14:00:00,14.40364,V ugm-3
2022-12-21,15:00:00,14.26781,V ugm-3
2022-12-21,16:00:00,14.90834,V ugm-3
2022-12-21,17:00:00,15.66765,V ugm-3
2022-12-21,18:00:00,9.93729,V ugm-3
2022-12-21,19:00:00,15.35813,V ugm-3
2022-12-21,20:00:00,11.61915,V ugm-3
2022-12-21,21:00:00,9.35945,V ugm-3
2022-12-21,22:00:00,7.911,V ugm-3
2022-12-21,23:00:00,7.826,V ugm-3
2022-12-21,24:00:00,5.87804,V ugm-3
2022-12-22,01:00:00,4.27919,V ugm-3
2022-12-22,02:00:00,3.25297,V ugm-3
2022-12-22,03:00:00,3.88682,V ugm-3
2022-12-22,04:00:00,4.47591,V ugm-3
2022-12-22,05:00:00,4.37904,V ugm-3
2022-12-22,06:00:00,10.56917,V ugm-3
2022-12-22,07:00:00,23.43275,V ugm-3
2022-12-22,08:00:00,43.96739,V ugm-3
2022-12-22,09:00:00,59.3804,V ugm-3
2022-12-22,10:00:00,81.66417,V ugm-3
2022-12-22,11:00:00,83.88449,V ugm-3
2022-12-22,12:00:00,68.81091,V ugm-3
2022-12-22,13:00:00,64.43828,V ugm-3
2022-12-22,14:00:00,55.6624,V ugm-3
2022-12-22,15:00:00,50.28254,V ugm-3
2022-12-22,16:00:00,57.29648,V ugm-3
2022-12-22,17:00:00,60.75626,V ugm-3
2022-12-22,18:00:00,62.2924,V ugm-3
2022-12-22,19:00:00,64.12985,V ugm-3
2022-12-22,20:00:00,62.26141,V ugm-3
2022-12-22,21:00:00,60.8859,V ugm-3
2022-12-22,22:00:00,49.74188,V ugm-3
2022-12-22,23:00:00,40.15181,V ugm-3
2022-12-22,24:00:00,41.80548,V ugm-3
2022-12-23,01:00:00,34.36144,V ugm-3
2022-12-23,02:00:00,27.24743,V ugm-3
2022-12-23,03:00:00,23.16305,V ugm-3
2022-12-23,04:00:00,16.34891,V ugm-3
2022-12-23,05:00:00,15.76213,V ugm-3
2022-12-23,06:00:00,14.90556,V ugm-3
2022-12-23,07:00:00,13.00724,V ugm-3
2022-12-23,08:00:00,17.25169,V ugm-3
2022-12-23,09:00:00,22.53449,V ugm-3
2022-12-23,10:00:00,21.83852,V ugm-3
2022-12-23,11:00:00,18.23527,V ugm-3
2022-12-23,12:00:00,13.58342,V ugm-3
2022-12-23,13:00:00,13.88915,V ugm-3
2022-12-23,14:00:00,14.79193,V ugm-3
2022-12-23,15:00:00,18.01485,V ugm-3
2022-12-23,16:00:00,15.34481,V ugm-3
2022-12-23,17:00:00,15.48107,V ugm-3
2022-12-23,18:00:00,16.43793,V ugm-3
2022-12-23,19:00:00,17.01685,V ugm-3
2022-12-23,20:00:00,14.72207,V ugm-3
2022-12-23,21:00:00,16.34584,V ugm-3
2022-12-23,22:00:00,14.58616,V ugm-3
2022-12-23,23:00:00,11.28967,V ugm-3
2022-12-23,24:00:00,9.21537,V ugm-3
2022-12-24,01:00:00,9.98389,V ugm-3
2022-12-24,02:00:00,8.72501,V ugm-3
2022-12-24,03:00:00,9.34028,V ugm-3
2022-12-24,04:00:00,13.34922,V ugm-3
2022-12-24,05:00:00,18.59353,V ugm-3
2022-12-24,06:00:00,25.38785,V ugm-3
2022-12-24,07:00:00,35.62124,V ugm-3
2022-12-24,08:00:00,12.6743,V ugm-3
2022-12-24,09:00:00,13.3466,V ugm-3
2022-12-24,10:00:00,14.46414,V ugm-3
2022-12-24,11:00:00,18.7901,V ugm-3
2022-12-24,12:00:00,38.23799,V ugm-3
2022-12-24,13:00:00,22.91712,V ugm-3
2022-12-24,14:00:00,41.53932,V ugm-3
2022-12-24,15:00:00,41.35119,V ugm-3
2022-12-24,16:00:00,43.36087,V ugm-3
2022-12-24,17:00:00,34.02002,V ugm-3
2022-12-24,18:00:00,26.99218,V ugm-3
2022-12-24,19:00:00,29.66899,V ugm-3
2022-12-24,20:00:00,18.48521,V ugm-3
2022-12-24,21:00:00,11.17821,V ugm-3
2022-12-24,22:00:00,8.78769,V ugm-3
2022-12-24,23:00:00,7.3855,V ugm-3
2022-12-24,24:00:00,6.04419,V ugm-3
2022-12-25,01:00:00,6.11836,V ugm-3
2022-12-25,02:00:00,3.72406,V ugm-3
2022-12-25,03:00:00,4.05566,V ugm-3
2022-12-25,04:00:00,2.83784,V ugm-3
2022-12-25,05:00:00,1.80262,V ugm-3
2022-12-25,06:00:00,1.53231,V ugm-3
2022-12-25,07:00:00,2.25398,V ugm-3
2022-12-25,08:00:00,3.55982,V ugm-3
2022-12-25,09:00:00,3.65004,V ugm-3
2022-12-25,10:00:00,3.91972,V ugm-3
2022-12-25,11:00:00,5.31107,V ugm-3
2022-12-25,12:00:00,6.34942,V ugm-3
2022-12-25,13:00:00,5.49055,V ugm-3
2022-12-25,14:00:00,17.81726,V ugm-3
2022-12-25,15:00:00,21.18914,V ugm-3
2022-12-25,16:00:00,33.66904,V ugm-3
2022-12-25,17:00:00,35.54436,V ugm-3
2022-12-25,18:00:00,25.52735,V ugm-3
2022-12-25,19:00:00,19.03509,V ugm-3
2022-12-25,20:00:00,11.00802,V ugm-3
2022-12-25,21:00:00,15.83548,V ugm-3
2022-12-25,22:00:00,18.28712,V ugm-3
2022-12-25,23:00:00,16.57597,V ugm-3
2022-12-25,24:00:00,9.36485,V ugm-3
2022-12-26,01:00:00,13.74896,V ugm-3
2022-12-26,02:00:00,10.68554,V ugm-3
2022-12-26,03:00:00,7.78675,V ugm-3
2022-12-26,04:00:00,10.0897,V ugm-3
2022-12-26,05:00:00,3.19641,V ugm-3
2022-12-26,06:00:00,6.20539,V ugm-3
2022-12-26,07:00:00,4.36683,V ugm-3
2022-12-26,08:00:00,6.48295,V ugm-3
2022-12-26,09:00:00,4.81146,V ugm-3
2022-12-26,10:00:00,4.94724,V ugm-3
2022-12-26,11:00:00,4.09226,V ugm-3
2022-12-26,12:00:00,5.84759,V ugm-3
2022-12-26,13:00:00,5.57452,V ugm-3
2022-12-26,14:00:00,14.07179,V ugm-3
2022-12-26,15:00:00,13.71249,V ugm-3
2022-12-26,16:00:00,12.18487,V ugm-3
2022-12-26,17:00:00,21.68427,V ugm-3
2022-12-26,18:00:00,17.99967,V ugm-3
2022-12-26,19:00:00,24.12391,V ugm-3
2022-12-26,20:00:00,22.70573,V ugm-3
2022-12-26,21:00:00,37.67113,V ugm-3
2022-12-26,22:00:00,68.3033,V ugm-3
2022-12-26,23:00:00,28.52263,V ugm-3
2022-12-26,24:00:00,26.42567,V ugm-3
2022-12-27,01:00:00,37.65208,V ugm-3
2022-12-27,02:00:00,14.39706,V ugm-3
2022-12-27,03:00:00,25.81714,V ugm-3
2022-12-27,04:00:00,28.23763,V ugm-3
2022-12-27,05:00:00,58.79733,V ugm-3
2022-12-27,06:00:00,56.36665,V ugm-3
2022-12-27,07:00:00,49.82919,V ugm-3
2022-12-27,08:00:00,42.0782,V ugm-3
2022-12-27,09:00:00,47.33919,V ugm-3
2022-12-27,10:00:00,23.83315,V ugm-3
2022-12-27,11:00:00,19.51671,V ugm-3
2022-12-27,12:00:00,17.70739,V ugm-3
2022-12-27,13:00:00,23.57954,V ugm-3
2022-12-27,14:00:00,24.50274,V ugm-3
2022-12-27,15:00:00,26.34397,V ugm-3
2022-12-27,16:00:00,34.14592,V ugm-3
2022-12-27,17:00:00,43.78316,V ugm-3
2022-12-27,18:00:00,40.84614,V ugm-3
2022-12-27,19:00:00,52.83009,V ugm-3
2022-12-27,20:00:00,57.77537,V ugm-3
2022-12-27,21:00:00,49.41575,V ugm-3
2022-12-27,22:00:00,60.42961,V ugm-3
2022-12-27,23:00:00,16.99702,V ugm-3
2022-12-27,24:00:00,5.66217,V ugm-3
2022-12-28,01:00:00,3.71229,V ugm-3
2022-12-28,02:00:00,2.27484,V ugm-3
2022-12-28,03:00:00,1.84133,V ugm-3
2022-12-28,04:00:00,2.33553,V ugm-3
2022-12-28,05:00:00,1.92993,V ugm-3
2022-12-28,06:00:00,2.69535,V ugm-3
2022-12-28,07:00:00,10.6031,V ugm-3
2022-12-28,08:00:00,52.84724,V ugm-3
2022-12-28,09:00:00,61.61796,V ugm-3
2022-12-28,10:00:00,69.82318,V ugm-3
2022-12-28,11:00:00,65.44664,V ugm-3
2022-12-28,12:00:00,48.83512,V ugm-3
2022-12-28,13:00:00,34.51874,V ugm-3
2022-12-28,14:00:00,25.74044,V ugm-3
2022-12-28,15:00:00,13.88152,V ugm-3
2022-12-28,16:00:00,23.15212,V ugm-3
2022-12-28,17:00:00,31.50612,V ugm-3
2022-12-28,18:00:00,35.80003,V ugm-3
2022-12-28,19:00:00,61.3508,V ugm-3
2022-12-28,20:00:00,13.38569,V ugm-3
2022-12-28,21:00:00,7.95301,V ugm-3
2022-12-28,22:00:00,6.06372,V ugm-3
2022-12-28,23:00:00,8.71327,V ugm-3
2022-12-28,24:00:00,7.49321,V ugm-3
2022-12-29,01:00:00,3.40779,V ugm-3
2022-12-29,02:00:00,5.20686,V ugm-3
2022-12-29,03:00:00,6.42221,V ugm-3
2022-12-29,04:00:00,8.75929,V ugm-3
2022-12-29,05:00:00,7.54351,V ugm-3
2022-12-29,06:00:00,3.68099,V ugm-3
2022-12-29,07:00:00,6.82482,V ugm-3
2022-12-29,08:00:00,8.93158,V ugm-3
2022-12-29,09:00:00,8.39058,V ugm-3
2022-12-29,10:00:00,7.93584,V ugm-3
2022-12-29,11:00:00,12.27928,V ugm-3
2022-12-29,12:00:00,7.53144,V ugm-3
2022-12-29,13:00:00,13.37987,V ugm-3
2022-12-29,14:00:00,13.70536,V ugm-3
2022-12-29,15:00:00,14.5021,V ugm-3
2022-12-29,16:00:00,23.48169,V ugm-3
2022-12-29,17:00:00,30.752,V ugm-3
2022-12-29,18:00:00,38.74356,V ugm-3
2022-12-29,19:00:00,26.95367,V ugm-3
2022-12-29,20:00:00,10.17535,V ugm-3
2022-12-29,21:00:00,20.106,V ugm-3
2022-12-29,22:00:00,25.22975,V ugm-3
2022-12-29,23:00:00,15.34686,V ugm-3
2022-12-29,24:00:00,28.13351,V ugm-3
2022-12-30,01:00:00,27.21263,V ugm-3
2022-12-30,02:00:00,10.40085,V ugm-3
2022-12-30,03:00:00,7.04166,V ugm-3
2022-12-30,04:00:00,6.68278,V ugm-3
2022-12-30,05:00:00,11.26172,V ugm-3
2022-12-30,06:00:00,5.60813,V ugm-3
2022-12-30,07:00:00,7.03969,V ugm-3
2022-12-30,08:00:00,44.22909,V ugm-3
2022-12-30,09:00:00,33.23546,V ugm-3
2022-12-30,10:00:00,18.51772,V ugm-3
2022-12-30,11:00:00,30.03474,V ugm-3
2022-12-30,12:00:00,27.6856,V ugm-3
2022-12-30,13:00:00,16.13748,V ugm-3
2022-12-30,14:00:00,13.93006,V ugm-3
2022-12-30,15:00:00,10.53019,V ugm-3
2022-12-30,16:00:00,8.77199,V ugm-3
2022-12-30,17:00:00,6.39935,V ugm-3
2022-12-30,18:00:00,7.76575,V ugm-3
2022-12-30,19:00:00,8.73244,V ugm-3
2022-12-30,20:00:00,6.89459,V ugm-3
2022-12-30,21:00:00,10.1253,V ugm-3
2022-12-30,22:00:00,17.73229,V ugm-3
2022-12-30,23:00:00,13.17445,V ugm-3
2022-12-30,24:00:00,9.94628,V ugm-3
2022-12-31,01:00:00,8.1206,V ugm-3
2022-12-31,02:00:00,7.28984,V ugm-3
2022-12-31,03:00:00,9.05331,V ugm-3
2022-12-31,04:00:00,8.29231,V ugm-3
2022-12-31,05:00:00,8.42749,V ugm-3
2022-12-31,06:00:00,8.24287,V ugm-3
2022-12-31,07:00:00,36.35104,V ugm-3
2022-12-31,08:00:00,60.85157,V ugm-3
2022-12-31,09:00:00,65.38715,V ugm-3
2022-12-31,10:00:00,65.5132,V ugm-3
2022-12-31,11:00:00,56.74451,V ugm-3
2022-12-31,12:00:00,54.89176,V ugm-3
2022-12-31,13:00:00,52.13929,V ugm-3
2022-12-31,14:00:00,46.25806,V ugm-3
2022-12-31,15:00:00,43.92892,V ugm-3
2022-12-31,16:00:00,32.66378,V ugm-3
2022-12-31,17:00:00,29.51765,V ugm-3
2022-12-31,18:00:00,32.30843,V ugm-3
2022-12-31,19:00:00,38.18348,V ugm-3
2022-12-31,20:00:00,36.52049,V ugm-3
2022-12-31,21:00:00,18.75496,V ugm-3
2022-12-31,22:00:00,7.39277,V ugm-3
2022-12-31,23:00:00,5.37522,V ugm-3
2022-12-31,24:00:00,4.92637,V ugm-3
2023-01-01,01:00:00,3.82165,V ugm-3
2023-01-01,02:00:00,3.58298,V ugm-3
2023-01-01,03:00:00,3.58382,V ugm-3
2023-01-01,04:00:00,5.55031,V ugm-3
2023-01-01,05:00:00,6.45196,V ugm-3
2023-01-01,06:00:00,11.86842,V ugm-3
2023-01-01,07:00:00,12.67092,V ugm-3
2023-01-01,08:00:00,26.33156,V ugm-3
2023-01-01,09:00:00,35.65608,V ugm-3
2023-01-01,10:00:00,31.66721,V ugm-3
2023-01-01,11:00:00,23.14645,V ugm-3
2023-01-01,12:00:00,33.16421,V ugm-3
2023-01-01,13:00:00,33.23901,V ugm-3
2023-01-01,14:00:00,21.11775,V ugm-3
2023-01-01,15:00:00,25.06685,V ugm-3
2023-01-01,16:00:00,26.74696,V ugm-3
2023-01-01,17:00:00,35.99787,V ugm-3
2023-01-01,18:00:00,33.87421,V ugm-3
2023-01-01,19:00:00,24.46635,V ugm-3
2023-01-01,20:00:00,28.58623,V ugm-3
2023-01-01,21:00:00,31.88527,V ugm-3
2023-01-01,22:00:00,34.20786,V ugm-3
2023-01-01,23:00:00,38.32687,V ugm-3
2023-01-01,24:00:00,41.86049,V ugm-3
2023-01-02,01:00:00,45.23014,V ugm-3
2023-01-02,02:00:00,36.93262,V ugm-3
2023-01-02,03:00:00,28.64482,V ugm-3
2023-01-02,04:00:00,17.73058,V ugm-3
2023-01-02,05:00:00,23.47569,V ugm-3
2023-01-02,06:00:00,27.82013,V ugm-3
2023-01-02,07:00:00,36.30518,V ugm-3
2023-01-02,08:00:00,57.29912,V ugm-3
2023-01-02,09:00:00,59.82691,V ugm-3
2023-01-02,10:00:00,66.91359,V ugm-3
2023-01-02,11:00:00,68.48446,V ugm-3
2023-01-02,12:00:00,69.90251,V ugm-3
2023-01-02,13:00:00,51.78407,V ugm-3
2023-01-02,14:00:00,65.65578,V ugm-3
2023-01-02,15:00:00,65.25821,V ugm-3
2023-01-02,16:00:00,58.29987,V ugm-3
2023-01-02,17:00:00,79.4863,V ugm-3
2023-01-02,18:00:00,70.77141,V ugm-3
2023-01-02,19:00:00,67.11225,V ugm-3
2023-01-02,20:00:00,76.02428,V ugm-3
2023-01-02,21:00:00,76.74767,V ugm-3
2023-01-02,22:00:00,73.11746,V ugm-3
2023-01-02,23:00:00,66.36583,V ugm-3
2023-01-02,24:00:00,42.40497,V ugm-3
2023-01-03,01:00:00,49.64031,V ugm-3
2023-01-03,02:00:00,39.60894,V ugm-3
2023-01-03,03:00:00,24.57744,V ugm-3
2023-01-03,04:00:00,10.73366,V ugm-3
2023-01-03,05:00:00,11.315,V ugm-3
2023-01-03,06:00:00,13.28422,V ugm-3
2023-01-03,07:00:00,15.95721,V ugm-3
2023-01-03,08:00:00,20.05877,V ugm-3
2023-01-03,09:00:00,24.74278,V ugm-3
2023-01-03,10:00:00,27.31779,V ugm-3
2023-01-03,11:00:00,50.10176,V ugm-3
2023-01-03,12:00:00,55.28675,V ugm-3
2023-01-03,13:00:00,17.8481,V ugm-3
2023-01-03,14:00:00,23.82828,V ugm-3
2023-01-03,15:00:00,50.99642,V ugm-3
2023-01-03,16:00:00,62.68739,V ugm-3
2023-01-03,17:00:00,40.34469,V ugm-3
2023-01-03,18:00:00,39.44782,V ugm-3
2023-01-03,19:00:00,68.73907,V ugm-3
2023-01-03,20:00:00,65.22208,V ugm-3
2023-01-03,21:00:00,53.96861,V ugm-3
2023-01-03,22:00:00,23.21189,V ugm-3
2023-01-03,23:00:00,12.55905,V ugm-3
2023-01-03,24:00:00,20.1908,V ugm-3
2023-01-04,01:00:00,2.97772,V ugm-3
2023-01-04,02:00:00,4.16722,V ugm-3
2023-01-04,03:00:00,2.32111,V ugm-3
2023-01-04,04:00:00,3.66425,V ugm-3
2023-01-04,05:00:00,6.5697,V ugm-3
2023-01-04,06:00:00,7.2383,V ugm-3
2023-01-04,07:00:00,3.30265,V ugm-3
2023-01-04,08:00:00,7.13465,V ugm-3
2023-01-04,09:00:00,7.79258,V ugm-3
2023-01-04,10:00:00,8.24121,V ugm-3
2023-01-04,11:00:00,10.82423,V ugm-3
2023-01-04,12:00:00,10.41793,V ugm-3
2023-01-04,13:00:00,15.27459,V ugm-3
2023-01-04,14:00:00,28.64862,V ugm-3
2023-01-04,15:00:00,26.25708,V ugm-3
2023-01-04,16:00:00,31.31352,V ugm-3
2023-01-04,17:00:00,61.69932,V ugm-3
2023-01-04,18:00:00,56.98743,V ugm-3
2023-01-04,19:00:00,42.62632,V ugm-3
2023-01-04,20:00:00,41.95656,V ugm-3
2023-01-04,21:00:00,56.43199,V ugm-3
2023-01-04,22:00:00,49.12877,V ugm-3
2023-01-04,23:00:00,43.66126,V ugm-3
2023-01-04,24:00:00,56.02771,V ugm-3
2023-01-05,01:00:00,34.15519,V ugm-3
2023-01-05,02:00:00,11.07045,V ugm-3
2023-01-05,03:00:00,7.9392,V ugm-3
2023-01-05,04:00:00,9.86776,V ugm-3
2023-01-05,05:00:00,32.69686,V ugm-3
2023-01-05,06:00:00,29.0496,V ugm-3
2023-01-05,07:00:00,33.13801,V ugm-3
2023-01-05,08:00:00,64.8575,V ugm-3
2023-01-05,09:00:00,66.2326,V ugm-3
2023-01-05,10:00:00,64.37298,V ugm-3
2023-01-05,11:00:00,60.59577,V ugm-3
2023-01-05,12:00:00,50.90897,V ugm-3
2023-01-05,13:00:00,53.61665,V ugm-3
2023-01-05,14:00:00,64.2829,V ugm-3
2023-01-05,15:00:00,53.75977,V ugm-3
2023-01-05,16:00:00,37.53353,V ugm-3
2023-01-05,17:00:00,17.8558,V ugm-3
2023-01-05,18:00:00,13.92959,V ugm-3
2023-01-05,19:00:00,10.1985,V ugm-3
2023-01-05,20:00:00,8.06687,V ugm-3
2023-01-05,21:00:00,6.59085,V ugm-3
2023-01-05,22:00:00,7.39859,V ugm-3
2023-01-05,23:00:00,5.96935,V ugm-3
2023-01-05,24:00:00,3.47535,V ugm-3
2023-01-06,01:00:00,2.31439,V ugm-3
2023-01-06,02:00:00,1.95682,V ugm-3
2023-01-06,03:00:00,1.42299,V ugm-3
2023-01-06,04:00:00,1.20257,V ugm-3
2023-01-06,05:00:00,0.97945,V ugm-3
2023-01-06,06:00:00,1.1575,V ugm-3
2023-01-06,07:00:00,2.40603,V ugm-3
2023-01-06,08:00:00,4.70757,V ugm-3
2023-01-06,09:00:00,6.2716,V ugm-3
2023-01-06,10:00:00,7.51565,V ugm-3
2023-01-06,11:00:00,9.04382,V ugm-3
2023-01-06,12:00:00,9.72078,V ugm-3
2023-01-06,13:00:00,9.63826,V ugm-3
2023-01-06,14:00:00,14.12496,V ugm-3
2023-01-06,15:00:00,16.26236,V ugm-3
2023-01-06,16:00:00,29.97291,V ugm-3
2023-01-06,17:00:00,50.60115,V ugm-3
2023-01-06,18:00:00,60.06764,V ugm-3
2023-01-06,19:00:00,49.3927,V ugm-3
2023-01-06,20:00:00,48.00154,V ugm-3
2023-01-06,21:00:00,42.37527,V ugm-3
2023-01-06,22:00:00,36.1344,V ugm-3
2023-01-06,23:00:00,30.08726,V ugm-3
2023-01-06,24:00:00,20.5497,V ugm-3
2023-01-07,01:00:00,26.04227,V ugm-3
2023-01-07,02:00:00,13.47486,V ugm-3
2023-01-07,03:00:00,10.6857,V ugm-3
2023-01-07,04:00:00,8.90578,V ugm-3
2023-01-07,05:00:00,4.32342,V ugm-3
2023-01-07,06:00:00,5.74716,V ugm-3
2023-01-07,07:00:00,13.1661,V ugm-3
2023-01-07,08:00:00,32.31271,V ugm-3
2023-01-07,09:00:00,40.14332,V ugm-3
2023-01-07,10:00:00,51.80025,V ugm-3
2023-01-07,11:00:00,60.36922,V ugm-3
2023-01-07,12:00:00,35.4831,V ugm-3
2023-01-07,13:00:00,30.95624,V ugm-3
2023-01-07,14:00:00,26.88135,V ugm-3
2023-01-07,15:00:00,37.58407,V ugm-3
2023-01-07,16:00:00,23.15034,V ugm-3
2023-01-07,17:00:00,20.59548,V ugm-3
2023-01-07,18:00:00,28.02673,V ugm-3
2023-01-07,19:00:00,24.71637,V ugm-3
2023-01-07,20:00:00,22.63716,V ugm-3
2023-01-07,21:00:00,14.17818,V ugm-3
2023-01-07,22:00:00,7.86712,V ugm-3
2023-01-07,23:00:00,6.88159,V ugm-3
2023-01-07,24:00:00,4.6644,V ugm-3
2023-01-08,01:00:00,4.73821,V ugm-3
2023-01-08,02:00:00,2.72642,V ugm-3
2023-01-08,03:00:00,2.53526,V ugm-3
2023-01-08,04:00:00,2.9311,V ugm-3
2023-01-08,05:00:00,2.44467,V ugm-3
2023-01-08,06:00:00,2.09086,V ugm-3
2023-01-08,07:00:00,3.02219,V ugm-3
2023-01-08,08:00:00,4.30983,V ugm-3
2023-01-08,09:00:00,6.39468,V ugm-3
2023-01-08,10:00:00,5.8592,V ugm-3
2023-01-08,11:00:00,7.85247,V ugm-3
2023-01-08,12:00:00,10.98923,V ugm-3
2023-01-08,13:00:00,11.26749,V ugm-3
2023-01-08,14:00:00,10.78156,V ugm-3
2023-01-08,15:00:00,14.02144,V ugm-3
2023-01-08,16:00:00,18.76665,V ugm-3
2023-01-08,17:00:00,15.44821,V ugm-3
2023-01-08,18:00:00,18.39334,V ugm-3
2023-01-08,19:00:00,15.46024,V ugm-3
2023-01-08,20:00:00,19.24506,V ugm-3
2023-01-08,21:00:00,31.27533,V ugm-3
2023-01-08,22:00:00,49.48792,V ugm-3
2023-01-08,23:00:00,55.18805,V ugm-3
2023-01-08,24:00:00,57.83428,V ugm-3
2023-01-09,01:00:00,44.03667,V ugm-3
2023-01-09,02:00:00,7.23277,V ugm-3
2023-01-09,03:00:00,8.09131,V ugm-3
2023-01-09,04:00:00,4.00221,V ugm-3
2023-01-09,05:00:00,14.9393,V ugm-3
2023-01-09,06:00:00,12.50422,V ugm-3
2023-01-09,07:00:00,23.05876,V ugm-3
2023-01-09,08:00:00,32.20557,V ugm-3
2023-01-09,09:00:00,24.47816,V ugm-3
2023-01-09,10:00:00,24.5102,V ugm-3
2023-01-09,11:00:00,24.78307,V ugm-3
2023-01-09,12:00:00,No data,V ugm-3
2023-01-09,13:00:00,13.90707,V ugm-3
2023-01-09,14:00:00,17.99037,V ugm-3
2023-01-09,15:00:00,20.16149,V ugm-3
2023-01-09,16:00:00,53.22314,V ugm-3
2023-01-09,17:00:00,60.46095,V ugm-3
2023-01-09,18:00:00,33.56801,V ugm-3
2023-01-09,19:00:00,45.00038,V ugm-3
2023-01-09,20:00:00,21.53283,V ugm-3
2023-01-09,21:00:00,19.35347,V ugm-3
2023-01-09,22:00:00,20.04435,V ugm-3
2023-01-09,23:00:00,18.85482,V ugm-3
2023-01-09,24:00:00,10.26823,V ugm-3
2023-01-10,01:00:00,5.759,V ugm-3
2023-01-10,02:00:00,4.81058,V ugm-3
2023-01-10,03:00:00,6.59584,V ugm-3
2023-01-10,04:00:00,5.43656,V ugm-3
2023-01-10,05:00:00,7.75407,V ugm-3
2023-01-10,06:00:00,12.38229,V ugm-3
2023-01-10,07:00:00,25.72037,V ugm-3
2023-01-10,08:00:00,49.28953,V ugm-3
2023-01-10,09:00:00,56.56426,V ugm-3
2023-01-10,10:00:00,51.71265,V ugm-3
2023-01-10,11:00:00,33.76456,V ugm-3
2023-01-10,12:00:00,32.09013,V ugm-3
2023-01-10,13:00:00,37.04408,V ugm-3
2023-01-10,14:00:00,35.80721,V ugm-3
2023-01-10,15:00:00,48.6854,V ugm-3
2023-01-10,16:00:00,65.45942,V ugm-3
2023-01-10,17:00:00,23.36894,V ugm-3
2023-01-10,18:00:00,12.61158,V ugm-3
2023-01-10,19:00:00,17.09923,V ugm-3
2023-01-10,20:00:00,25.18846,V ugm-3
2023-01-10,21:00:00,9.11645,V ugm-3
2023-01-10,22:00:00,8.71196,V ugm-3
2023-01-10,23:00:00,9.83241,V ugm-3
2023-01-10,24:00:00,3.68978,V ugm-3
2023-01-11,01:00:00,6.41339,V ugm-3
2023-01-11,02:00:00,3.02625,V ugm-3
2023-01-11,03:00:00,2.27385,V ugm-3
2023-01-11,04:00:00,1.51642,V ugm-3
2023-01-11,05:00:00,1.78605,V ugm-3
2023-01-11,06:00:00,2.23074,V ugm-3
